ndex,name,form,regional,type,type2,generation,isLegendary,isMythical,isUltraBeast,family,size,NA_Kanto_Kdex,NA_Johto_Jdex,GenerationIII_Hoenn_Hdex,GenerationVI_Hoenn_Hdex,NA_Sinnoh_Sdex,BlackandWhite_Unova_Udex,Black2andWhite2_Unova_Udex,NA_Blueberry_BBdex,NA_Kalos_CeKdex,NA_Kalos_CoKdex,NA_Kalos_MoKdex,SunandMoon_Alola_Adex,SunandMoon_Alola_Melemele,SunandMoon_Alola_Akala,SunandMoon_Alola_Ula'ula,SunandMoon_Alola_Poni,UltraSunandUltraMoon_Alola_Adex,UltraSunandUltraMoon_Alola_Melemele,UltraSunandUltraMoon_Alola_Akala,UltraSunandUltraMoon_Alola_Ula'ula,UltraSunandUltraMoon_Alola_Poni,NA_Galar_Gdex,NA_IsleofArmor_IoAdex,NA_CrownTundra_CTdex,NA_Hisui_LAdex,NA_Paldea_Pdex,NA_Kitakami_Kdex
494,Victini,NA,NA,Psychic,Fire,5,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,Snivy,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,Servine,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,Serperior,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,3,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,Tepig,NA,NA,Fire,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4,4,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,Pignite,NA,NA,Fire,Fighting,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,5,5,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,Emboar,NA,NA,Fire,Fighting,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,6,6,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,Oshawott,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,7,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA
502,Dewott,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,8,8,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
503,Samurott,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,9,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,Samurott,NA,Hisuian Form,Water,Dark,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
504,Patrat,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,Watchog,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,Lillipup,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,12,22,NA,NA,NA,NA,120,NA,47,NA,NA,150,NA,51,NA,NA,NA,113,NA,NA,NA,NA
507,Herdier,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,13,23,NA,NA,NA,NA,121,NA,48,NA,NA,151,NA,52,NA,NA,NA,114,NA,NA,NA,NA
508,Stoutland,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,14,24,NA,NA,NA,NA,122,NA,49,NA,NA,152,NA,53,NA,NA,NA,115,NA,NA,NA,NA
509,Purrloin,NA,NA,Dark,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,15,12,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
510,Liepard,NA,NA,Dark,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,16,13,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA
511,Pansage,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,17,37,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,Simisage,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,18,38,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,Pansear,NA,NA,Fire,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,19,39,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,Simisear,NA,NA,Fire,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,20,40,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,Panpour,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,21,41,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,Simipour,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,22,42,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,Munna,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,23,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
518,Musharna,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,24,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA
519,Pidove,NA,NA,Normal,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,25,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA
520,Tranquill,NA,NA,Normal,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,26,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA
521,Unfezant,NA,NA,Normal,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,27,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA
522,Blitzle,NA,NA,Electric,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,28,147,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,Zebstrika,NA,NA,Electric,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,29,148,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,Roggenrola,NA,NA,Rock,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,30,68,NA,NA,120,NA,98,98,NA,NA,48,120,120,NA,NA,60,168,154,NA,NA,NA,NA
525,Boldore,NA,NA,Rock,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,31,69,NA,NA,121,NA,99,99,NA,NA,49,121,121,NA,NA,61,169,155,NA,NA,NA,NA
526,Gigalith,NA,NA,Rock,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,32,70,NA,NA,122,NA,100,100,NA,NA,50,122,122,NA,NA,62,170,156,NA,NA,NA,NA
527,Woobat,NA,NA,Psychic,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,33,66,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,151,NA,NA,NA,NA
528,Swoobat,NA,NA,Psychic,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,34,67,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,152,NA,NA,NA,NA
529,Drilbur,NA,NA,Ground,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,35,76,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,NA,NA
530,Excadrill,NA,NA,Ground,Steel,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,36,77,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA
531,Audino,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,37,36,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA
532,Timburr,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,38,73,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,57,NA,NA,85
533,Gurdurr,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,39,74,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,58,NA,NA,86
534,Conkeldurr,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,40,75,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,59,NA,NA,87
535,Tympole,NA,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,41,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
536,Palpitoad,NA,NA,Water,Ground,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,42,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA
537,Seismitoad,NA,NA,Water,Ground,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,43,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,NA
538,Throh,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,44,267,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,NA
539,Sawk,NA,NA,Fighting,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,45,268,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,NA,NA,NA
540,Sewaddle,NA,NA,Bug,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,46,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
541,Swadloon,NA,NA,Bug,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,47,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
542,Leavanny,NA,NA,Bug,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,48,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
543,Venipede,NA,NA,Bug,Poison,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,49,43,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA
544,Whirlipede,NA,NA,Bug,Poison,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,50,44,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA
545,Scolipede,NA,NA,Bug,Poison,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,51,45,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA
546,Cottonee,NA,NA,Grass,Fairy,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,87,87,NA,47,37,105,105,NA,50,49,262,NA,168,NA,NA,NA
547,Whimsicott,NA,NA,Grass,Fairy,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,88,88,NA,48,38,106,106,NA,51,50,263,NA,169,NA,NA,NA
548,Petilil,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,54,84,NA,NA,NA,NA,85,85,NA,45,35,103,103,NA,48,47,NA,201,NA,93,104,66
549,Lilligant,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,55,85,NA,NA,NA,NA,86,86,NA,46,36,104,104,NA,49,48,NA,202,NA,NA,105,67
549,Lilligant,NA,Hisuian Form,Grass,Fighting,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA
550,Basculin,Red-Striped Form,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,56,104,NA,NA,NA,60,NA,NA,NA,NA,NA,188,NA,89,80,75,154,NA,64,166,NA,NA
550,Basculin,Blue-Striped Form,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,56,104,NA,NA,NA,60,NA,NA,NA,NA,NA,188,NA,89,80,75,154,NA,64,166,NA,NA
550,Basculin,White-Striped Form,NA,Water,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,56,104,NA,NA,NA,60,NA,NA,NA,NA,NA,188,NA,89,80,75,154,NA,64,166,NA,NA
551,Sandile,NA,NA,Ground,Dark,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,57,99,27,NA,43,NA,232,NA,NA,104,NA,301,NA,NA,122,NA,NA,176,NA,NA,267,NA
552,Krokorok,NA,NA,Ground,Dark,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,58,100,28,NA,44,NA,233,NA,NA,105,NA,302,NA,NA,123,NA,NA,177,NA,NA,268,NA
553,Krookodile,NA,NA,Ground,Dark,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,59,101,29,NA,45,NA,234,NA,NA,106,NA,303,NA,NA,124,NA,NA,178,NA,NA,269,NA
554,Darumaka,NA,NA,Fire,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,60,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,103,NA,NA,NA
554,Darumaka,NA,Galarian Form,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,NA,103,NA,NA,NA
555,Darmanitan,Standard Mode,NA,Fire,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,61,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,104,NA,NA,NA
555,Darmanitan,Zen Mode,NA,Fire,Psychic,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,104,NA,NA,NA
555,Darmanitan,NA,Galarian Form,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,104,NA,NA,NA
555,Darmanitan,Zen Mode,Galarian Form,Ice,Fire,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,NA,104,NA,NA,NA
556,Maractus,NA,NA,Grass,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,62,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA
557,Dwebble,NA,NA,Bug,Rock,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,63,115,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,122,NA,NA,NA,NA
558,Crustle,NA,NA,Bug,Rock,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,64,116,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,123,NA,NA,NA,NA
559,Scraggy,NA,NA,Dark,Fighting,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,65,117,121,100,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,156,NA,224,161,NA,NA,NA,NA
560,Scrafty,NA,NA,Dark,Fighting,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,66,118,122,101,NA,NA,NA,NA,NA,NA,NA,336,NA,NA,157,NA,225,162,NA,NA,NA,NA
561,Sigilyph,NA,NA,Psychic,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,67,120,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,NA,NA,NA
562,Yamask,NA,NA,Ghost,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,68,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,NA,NA,NA,NA
562,Yamask,NA,Galarian Form,Ground,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,NA,NA,NA,NA
563,Cofagrigus,NA,NA,Ghost,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,69,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,NA,NA,NA,NA,NA
564,Tirtouga,NA,NA,Water,Rock,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,70,126,NA,NA,NA,NA,194,NA,121,NA,NA,241,NA,142,NA,NA,NA,NA,147,NA,NA,NA
565,Carracosta,NA,NA,Water,Rock,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,71,127,NA,NA,NA,NA,195,NA,122,NA,NA,242,NA,143,NA,NA,NA,NA,148,NA,NA,NA
566,Archen,NA,NA,Rock,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,72,128,NA,NA,NA,NA,192,NA,119,NA,NA,239,NA,140,NA,NA,NA,NA,149,NA,NA,NA
567,Archeops,NA,NA,Rock,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,73,129,NA,NA,NA,NA,193,NA,120,NA,NA,240,NA,141,NA,NA,NA,NA,150,NA,NA,NA
568,Trubbish,NA,NA,Poison,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,74,105,NA,NA,NA,74,206,NA,NA,78,NA,264,NA,NA,85,NA,157,NA,NA,NA,NA,NA
569,Garbodor,NA,NA,Poison,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,75,106,NA,NA,NA,75,207,NA,NA,79,NA,265,NA,NA,86,NA,158,NA,NA,NA,NA,NA
570,Zorua,NA,NA,Dark,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,76,151,NA,NA,NA,124,NA,NA,NA,NA,NA,28,28,NA,NA,12,NA,87,NA,NA,228,NA
570,Zorua,NA,Hisuian Form,Normal,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,NA,NA
571,Zoroark,NA,NA,Dark,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,77,152,NA,NA,NA,125,NA,NA,NA,NA,NA,29,29,NA,NA,13,NA,88,NA,NA,229,NA
571,Zoroark,NA,Hisuian Form,Normal,Ghost,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA
572,Minccino,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,78,107,111,NA,NA,NA,NA,NA,NA,NA,NA,266,NA,NA,87,NA,50,NA,NA,NA,NA,NA
573,Cinccino,NA,NA,Normal,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,79,108,112,NA,NA,NA,NA,NA,NA,NA,NA,267,NA,NA,88,NA,51,NA,NA,NA,NA,NA
574,Gothita,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,80,136,101,NA,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,NA,51,NA,234,NA
575,Gothorita,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,81,137,102,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,52,NA,235,NA
576,Gothitelle,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,82,138,103,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,NA,53,NA,236,NA
577,Solosis,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,83,139,148,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,54,NA,NA,NA
578,Duosion,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,84,140,149,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,55,NA,NA,NA
579,Reuniclus,NA,NA,Psychic,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,85,141,150,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,NA,56,NA,NA,NA
580,Ducklett,NA,NA,Water,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,86,153,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181
581,Swanna,NA,NA,Water,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,87,154,NA,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182
582,Vanillite,NA,NA,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,88,255,NA,NA,NA,85,255,NA,NA,127,NA,332,NA,NA,153,NA,72,NA,22,NA,NA,NA
583,Vanillish,NA,NA,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,89,256,NA,NA,NA,86,256,NA,NA,128,NA,333,NA,NA,154,NA,73,NA,23,NA,NA,NA
584,Vanilluxe,NA,NA,Ice,NA,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,90,257,NA,NA,NA,87,257,NA,NA,129,NA,334,NA,NA,155,NA,74,NA,24,NA,NA,NA
585,Deerling,Spring Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,91,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,Deerling,Summer Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,91,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,Deerling,Autumn Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,91,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,Deerling,Winter Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,91,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,Sawsbuck,Spring Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,92,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,Sawsbuck,Summer Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,92,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,Sawsbuck,Autumn Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,92,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,Sawsbuck,Winter Form,NA,Normal,Grass,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,92,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,Emolga,NA,NA,Electric,Flying,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,93,144,NA,NA,86,NA,274,NA,NA,NA,89,364,NA,NA,NA,111,NA,102,NA,NA,NA,NA
