"ndex","name","form","regional","Gen","MegaOrPrimal","Mega","Exp","note","HP","Attack","Defense","SpAttack","SpDefense","Speed","TotalEVs"
128,"Tauros",NA,NA,"VII",NA,NA,172,NA,0,1,0,0,0,1,2
129,"Magikarp",NA,NA,"VII",NA,NA,40,NA,0,0,0,0,0,1,1
130,"Gyarados",NA,NA,"VII",NA,NA,189,NA,0,2,0,0,0,0,2
130,"Gyarados",NA,NA,"VII","Mega","Mega Gyarados",224,NA,0,2,0,0,0,0,2
131,"Lapras",NA,NA,"VII",NA,NA,187,NA,2,0,0,0,0,0,2
132,"Ditto",NA,NA,"VII",NA,NA,101,NA,1,0,0,0,0,0,1
133,"Eevee",NA,NA,"VII",NA,NA,65,NA,0,0,0,0,1,0,1
134,"Vaporeon",NA,NA,"VII",NA,NA,184,NA,2,0,0,0,0,0,2
135,"Jolteon",NA,NA,"VII",NA,NA,184,NA,0,0,0,0,0,2,2
136,"Flareon",NA,NA,"VII",NA,NA,184,NA,0,2,0,0,0,0,2
137,"Porygon",NA,NA,"VII",NA,NA,79,NA,0,0,0,1,0,0,1
138,"Omanyte",NA,NA,"VII",NA,NA,71,NA,0,0,1,0,0,0,1
139,"Omastar",NA,NA,"VII",NA,NA,173,NA,0,0,2,0,0,0,2
140,"Kabuto",NA,NA,"VII",NA,NA,71,NA,0,0,1,0,0,0,1
141,"Kabutops",NA,NA,"VII",NA,NA,173,NA,0,2,0,0,0,0,2
142,"Aerodactyl",NA,NA,"VII",NA,NA,180,NA,0,0,0,0,0,2,2
142,"Aerodactyl",NA,NA,"VII","Mega","Mega Aerodactyl",215,NA,0,0,0,0,0,2,2
143,"Snorlax",NA,NA,"VII",NA,NA,189,NA,2,0,0,0,0,0,2
144,"Articuno",NA,NA,"VII",NA,NA,261,NA,0,0,0,0,3,0,3
144,"Articuno",NA,NA,"VII",NA,NA,261,NA,0,0,0,0,3,0,3
145,"Zapdos",NA,NA,"VII",NA,NA,261,NA,0,0,0,3,0,0,3
145,"Zapdos",NA,NA,"VII",NA,NA,261,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"VII",NA,NA,261,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"VII",NA,NA,261,NA,0,0,0,3,0,0,3
147,"Dratini",NA,NA,"VII",NA,NA,60,NA,0,1,0,0,0,0,1
148,"Dragonair",NA,NA,"VII",NA,NA,147,NA,0,2,0,0,0,0,2
149,"Dragonite",NA,NA,"VII",NA,NA,270,NA,0,3,0,0,0,0,3
150,"Mewtwo",NA,NA,"VII",NA,NA,306,NA,0,0,0,3,0,0,3
150,"Mewtwo",NA,NA,"VII","Mega","Mega Mewtwo X",351,NA,0,0,0,3,0,0,3
150,"Mewtwo",NA,NA,"VII","Mega","Mega Mewtwo Y",351,NA,0,0,0,3,0,0,3
151,"Mew",NA,NA,"VII",NA,NA,270,NA,3,0,0,0,0,0,3
152,"Chikorita",NA,NA,"VII",NA,NA,64,NA,0,0,0,0,1,0,1
153,"Bayleef",NA,NA,"VII",NA,NA,142,NA,0,0,1,0,1,0,2
154,"Meganium",NA,NA,"VII",NA,NA,236,NA,0,0,1,0,2,0,3
155,"Cyndaquil",NA,NA,"VII",NA,NA,62,NA,0,0,0,0,0,1,1
156,"Quilava",NA,NA,"VII",NA,NA,142,NA,0,0,0,1,0,1,2
157,"Typhlosion",NA,NA,"VII",NA,NA,240,NA,0,0,0,3,0,0,3
157,"Typhlosion",NA,NA,"VII",NA,NA,240,NA,0,0,0,3,0,0,3
158,"Totodile",NA,NA,"VII",NA,NA,63,NA,0,1,0,0,0,0,1
159,"Croconaw",NA,NA,"VII",NA,NA,142,NA,0,1,1,0,0,0,2
160,"Feraligatr",NA,NA,"VII",NA,NA,239,NA,0,2,1,0,0,0,3
161,"Sentret",NA,NA,"VII",NA,NA,43,NA,0,1,0,0,0,0,1
162,"Furret",NA,NA,"VII",NA,NA,145,NA,0,0,0,0,0,2,2
163,"Hoothoot",NA,NA,"VII",NA,NA,52,NA,1,0,0,0,0,0,1
164,"Noctowl",NA,NA,"VII",NA,NA,158,NA,2,0,0,0,0,0,2
165,"Ledyba",NA,NA,"VII",NA,NA,53,NA,0,0,0,0,1,0,1
166,"Ledian",NA,NA,"VII",NA,NA,137,NA,0,0,0,0,2,0,2
167,"Spinarak",NA,NA,"VII",NA,NA,50,NA,0,1,0,0,0,0,1
168,"Ariados",NA,NA,"VII",NA,NA,140,NA,0,2,0,0,0,0,2
169,"Crobat",NA,NA,"VII",NA,NA,241,NA,0,0,0,0,0,3,3
170,"Chinchou",NA,NA,"VII",NA,NA,66,NA,1,0,0,0,0,0,1
171,"Lanturn",NA,NA,"VII",NA,NA,161,NA,2,0,0,0,0,0,2
172,"Pichu",NA,NA,"VII",NA,NA,41,NA,0,0,0,0,0,1,1
173,"Cleffa",NA,NA,"VII",NA,NA,44,NA,0,0,0,0,1,0,1
174,"Igglybuff",NA,NA,"VII",NA,NA,42,NA,1,0,0,0,0,0,1
175,"Togepi",NA,NA,"VII",NA,NA,49,NA,0,0,0,0,1,0,1
176,"Togetic",NA,NA,"VII",NA,NA,142,NA,0,0,0,0,2,0,2
177,"Natu",NA,NA,"VII",NA,NA,64,NA,0,0,0,1,0,0,1
178,"Xatu",NA,NA,"VII",NA,NA,165,NA,0,0,0,1,0,1,2
179,"Mareep",NA,NA,"VII",NA,NA,56,NA,0,0,0,1,0,0,1
180,"Flaaffy",NA,NA,"VII",NA,NA,128,NA,0,0,0,2,0,0,2
181,"Ampharos",NA,NA,"VII",NA,NA,230,NA,0,0,0,3,0,0,3
181,"Ampharos",NA,NA,"VII","Mega","Mega Ampharos",275,NA,0,0,0,3,0,0,3
182,"Bellossom",NA,NA,"VII",NA,NA,221,NA,0,0,0,0,3,0,3
183,"Marill",NA,NA,"VII",NA,NA,88,NA,2,0,0,0,0,0,2
184,"Azumarill",NA,NA,"VII",NA,NA,189,NA,3,0,0,0,0,0,3
185,"Sudowoodo",NA,NA,"VII",NA,NA,144,NA,0,0,2,0,0,0,2
186,"Politoed",NA,NA,"VII",NA,NA,225,NA,0,0,0,0,3,0,3
187,"Hoppip",NA,NA,"VII",NA,NA,50,NA,0,0,0,0,1,0,1
188,"Skiploom",NA,NA,"VII",NA,NA,119,NA,0,0,0,0,0,2,2
189,"Jumpluff",NA,NA,"VII",NA,NA,207,NA,0,0,0,0,0,3,3
190,"Aipom",NA,NA,"VII",NA,NA,72,NA,0,0,0,0,0,1,1
191,"Sunkern",NA,NA,"VII",NA,NA,36,NA,0,0,0,1,0,0,1
192,"Sunflora",NA,NA,"VII",NA,NA,149,NA,0,0,0,2,0,0,2
193,"Yanma",NA,NA,"VII",NA,NA,78,NA,0,0,0,0,0,1,1
194,"Wooper",NA,NA,"VII",NA,NA,42,NA,1,0,0,0,0,0,1
194,"Wooper",NA,NA,"VII",NA,NA,42,NA,1,0,0,0,0,0,1
195,"Quagsire",NA,NA,"VII",NA,NA,151,NA,2,0,0,0,0,0,2
196,"Espeon",NA,NA,"VII",NA,NA,184,NA,0,0,0,2,0,0,2
197,"Umbreon",NA,NA,"VII",NA,NA,184,NA,0,0,0,0,2,0,2
198,"Murkrow",NA,NA,"VII",NA,NA,81,NA,0,0,0,0,0,1,1
199,"Slowking",NA,NA,"VII",NA,NA,172,NA,0,0,0,0,3,0,3
199,"Slowking",NA,NA,"VII",NA,NA,172,NA,0,0,0,0,3,0,3
200,"Misdreavus",NA,NA,"VII",NA,NA,87,NA,0,0,0,0,1,0,1
201,"Unown",NA,NA,"VII",NA,NA,118,NA,0,1,0,1,0,0,2
202,"Wobbuffet",NA,NA,"VII",NA,NA,142,NA,2,0,0,0,0,0,2
203,"Girafarig",NA,NA,"VII",NA,NA,159,NA,0,0,0,2,0,0,2
204,"Pineco",NA,NA,"VII",NA,NA,58,NA,0,0,1,0,0,0,1
205,"Forretress",NA,NA,"VII",NA,NA,163,NA,0,0,2,0,0,0,2
206,"Dunsparce",NA,NA,"VII",NA,NA,145,NA,1,0,0,0,0,0,1
207,"Gligar",NA,NA,"VII",NA,NA,86,NA,0,0,1,0,0,0,1
208,"Steelix",NA,NA,"VII",NA,NA,179,NA,0,0,2,0,0,0,2
208,"Steelix",NA,NA,"VII","Mega","Mega Steelix",214,NA,0,0,2,0,0,0,2
209,"Snubbull",NA,NA,"VII",NA,NA,60,NA,0,1,0,0,0,0,1
210,"Granbull",NA,NA,"VII",NA,NA,158,NA,0,2,0,0,0,0,2
211,"Qwilfish",NA,NA,"VII",NA,NA,88,NA,0,1,0,0,0,0,1
211,"Qwilfish",NA,NA,"VII",NA,NA,88,NA,0,1,0,0,0,0,1
212,"Scizor",NA,NA,"VII",NA,NA,175,NA,0,2,0,0,0,0,2
212,"Scizor",NA,NA,"VII","Mega","Mega Scizor",210,NA,0,2,0,0,0,0,2
213,"Shuckle",NA,NA,"VII",NA,NA,177,NA,0,0,1,0,1,0,2
214,"Heracross",NA,NA,"VII",NA,NA,175,NA,0,2,0,0,0,0,2
214,"Heracross",NA,NA,"VII","Mega","Mega Heracross",210,NA,0,2,0,0,0,0,2
215,"Sneasel",NA,NA,"VII",NA,NA,86,NA,0,0,0,0,0,1,1
215,"Sneasel",NA,NA,"VII",NA,NA,86,NA,0,0,0,0,0,1,1
216,"Teddiursa",NA,NA,"VII",NA,NA,66,NA,0,1,0,0,0,0,1
217,"Ursaring",NA,NA,"VII",NA,NA,175,NA,0,2,0,0,0,0,2
218,"Slugma",NA,NA,"VII",NA,NA,50,NA,0,0,0,1,0,0,1
219,"Magcargo",NA,NA,"VII",NA,NA,151,NA,0,0,2,0,0,0,2
220,"Swinub",NA,NA,"VII",NA,NA,50,NA,0,1,0,0,0,0,1
221,"Piloswine",NA,NA,"VII",NA,NA,158,NA,1,1,0,0,0,0,2
222,"Corsola",NA,NA,"VII",NA,NA,144,NA,0,0,1,0,1,0,2
222,"Corsola",NA,NA,"VII",NA,NA,144,NA,0,0,1,0,1,0,2
223,"Remoraid",NA,NA,"VII",NA,NA,60,NA,0,0,0,1,0,0,1
224,"Octillery",NA,NA,"VII",NA,NA,168,NA,0,1,0,1,0,0,2
225,"Delibird",NA,NA,"VII",NA,NA,116,NA,0,0,0,0,0,1,1
226,"Mantine",NA,NA,"VII",NA,NA,170,NA,0,0,0,0,2,0,2
227,"Skarmory",NA,NA,"VII",NA,NA,163,NA,0,0,2,0,0,0,2
228,"Houndour",NA,NA,"VII",NA,NA,66,NA,0,0,0,1,0,0,1
229,"Houndoom",NA,NA,"VII",NA,NA,175,NA,0,0,0,2,0,0,2
229,"Houndoom",NA,NA,"VII","Mega","Mega Houndoom",210,NA,0,0,0,2,0,0,2
230,"Kingdra",NA,NA,"VII",NA,NA,243,NA,0,1,0,1,1,0,3
231,"Phanpy",NA,NA,"VII",NA,NA,66,NA,1,0,0,0,0,0,1
232,"Donphan",NA,NA,"VII",NA,NA,175,NA,0,1,1,0,0,0,2
233,"Porygon2",NA,NA,"VII",NA,NA,180,NA,0,0,0,2,0,0,2
234,"Stantler",NA,NA,"VII",NA,NA,163,NA,0,1,0,0,0,0,1
235,"Smeargle",NA,NA,"VII",NA,NA,88,NA,0,0,0,0,0,1,1
236,"Tyrogue",NA,NA,"VII",NA,NA,42,NA,0,1,0,0,0,0,1
237,"Hitmontop",NA,NA,"VII",NA,NA,159,NA,0,0,0,0,2,0,2
238,"Smoochum",NA,NA,"VII",NA,NA,61,NA,0,0,0,1,0,0,1
239,"Elekid",NA,NA,"VII",NA,NA,72,NA,0,0,0,0,0,1,1
240,"Magby",NA,NA,"VII",NA,NA,73,NA,0,0,0,0,0,1,1
241,"Miltank",NA,NA,"VII",NA,NA,172,NA,0,0,2,0,0,0,2
242,"Blissey",NA,NA,"VII",NA,NA,608,NA,3,0,0,0,0,0,3
243,"Raikou",NA,NA,"VII",NA,NA,261,NA,0,0,0,1,0,2,3
244,"Entei",NA,NA,"VII",NA,NA,261,NA,1,2,0,0,0,0,3
245,"Suicune",NA,NA,"VII",NA,NA,261,NA,0,0,1,0,2,0,3
246,"Larvitar",NA,NA,"VII",NA,NA,60,NA,0,1,0,0,0,0,1
247,"Pupitar",NA,NA,"VII",NA,NA,144,NA,0,2,0,0,0,0,2
248,"Tyranitar",NA,NA,"VII",NA,NA,270,NA,0,3,0,0,0,0,3
248,"Tyranitar",NA,NA,"VII","Mega","Mega Tyranitar",315,NA,0,3,0,0,0,0,3
249,"Lugia",NA,NA,"VII",NA,NA,306,NA,0,0,0,0,3,0,3
250,"Ho-Oh",NA,NA,"VII",NA,NA,306,NA,0,0,0,0,3,0,3
251,"Celebi",NA,NA,"VII",NA,NA,270,NA,3,0,0,0,0,0,3
252,"Treecko",NA,NA,"VII",NA,NA,62,NA,0,0,0,0,0,1,1
253,"Grovyle",NA,NA,"VII",NA,NA,142,NA,0,0,0,0,0,2,2
254,"Sceptile",NA,NA,"VII",NA,NA,239,NA,0,0,0,0,0,3,3
254,"Sceptile",NA,NA,"VII","Mega","Mega Sceptile",284,NA,0,0,0,0,0,3,3
255,"Torchic",NA,NA,"VII",NA,NA,62,NA,0,0,0,1,0,0,1
256,"Combusken",NA,NA,"VII",NA,NA,142,NA,0,1,0,1,0,0,2
257,"Blaziken",NA,NA,"VII",NA,NA,239,NA,0,3,0,0,0,0,3
257,"Blaziken",NA,NA,"VII","Mega","Mega Blaziken",284,NA,0,3,0,0,0,0,3
258,"Mudkip",NA,NA,"VII",NA,NA,62,NA,0,1,0,0,0,0,1
259,"Marshtomp",NA,NA,"VII",NA,NA,142,NA,0,2,0,0,0,0,2
260,"Swampert",NA,NA,"VII",NA,NA,241,NA,0,3,0,0,0,0,3
260,"Swampert",NA,NA,"VII","Mega","Mega Swampert",286,NA,0,3,0,0,0,0,3
261,"Poochyena",NA,NA,"VII",NA,NA,56,NA,0,1,0,0,0,0,1
262,"Mightyena",NA,NA,"VII",NA,NA,147,NA,0,2,0,0,0,0,2
263,"Zigzagoon",NA,NA,"VII",NA,NA,56,NA,0,0,0,0,0,1,1
263,"Zigzagoon",NA,NA,"VII",NA,NA,56,NA,0,0,0,0,0,1,1
264,"Linoone",NA,NA,"VII",NA,NA,147,NA,0,0,0,0,0,2,2
264,"Linoone",NA,NA,"VII",NA,NA,147,NA,0,0,0,0,0,2,2
265,"Wurmple",NA,NA,"VII",NA,NA,56,NA,1,0,0,0,0,0,1
266,"Silcoon",NA,NA,"VII",NA,NA,72,NA,0,0,2,0,0,0,2
267,"Beautifly",NA,NA,"VII",NA,NA,178,NA,0,0,0,3,0,0,3
268,"Cascoon",NA,NA,"VII",NA,NA,72,NA,0,0,2,0,0,0,2
269,"Dustox",NA,NA,"VII",NA,NA,173,NA,0,0,0,0,3,0,3
270,"Lotad",NA,NA,"VII",NA,NA,44,NA,0,0,0,0,1,0,1
271,"Lombre",NA,NA,"VII",NA,NA,119,NA,0,0,0,0,2,0,2
272,"Ludicolo",NA,NA,"VII",NA,NA,216,NA,0,0,0,0,3,0,3
273,"Seedot",NA,NA,"VII",NA,NA,44,NA,0,0,1,0,0,0,1
274,"Nuzleaf",NA,NA,"VII",NA,NA,119,NA,0,2,0,0,0,0,2
275,"Shiftry",NA,NA,"VII",NA,NA,216,NA,0,3,0,0,0,0,3
276,"Taillow",NA,NA,"VII",NA,NA,54,NA,0,0,0,0,0,1,1
277,"Swellow",NA,NA,"VII",NA,NA,159,NA,0,0,0,0,0,2,2
278,"Wingull",NA,NA,"VII",NA,NA,54,NA,0,0,0,0,0,1,1
279,"Pelipper",NA,NA,"VII",NA,NA,154,NA,0,0,2,0,0,0,2
280,"Ralts",NA,NA,"VII",NA,NA,40,NA,0,0,0,1,0,0,1
281,"Kirlia",NA,NA,"VII",NA,NA,97,NA,0,0,0,2,0,0,2
282,"Gardevoir",NA,NA,"VII",NA,NA,233,NA,0,0,0,3,0,0,3
282,"Gardevoir",NA,NA,"VII","Mega","Mega Gardevoir",278,NA,0,0,0,3,0,0,3
283,"Surskit",NA,NA,"VII",NA,NA,54,NA,0,0,0,0,0,1,1
284,"Masquerain",NA,NA,"VII",NA,NA,159,NA,0,0,0,1,1,0,2
285,"Shroomish",NA,NA,"VII",NA,NA,59,NA,1,0,0,0,0,0,1
286,"Breloom",NA,NA,"VII",NA,NA,161,NA,0,2,0,0,0,0,2
287,"Slakoth",NA,NA,"VII",NA,NA,56,NA,1,0,0,0,0,0,1
288,"Vigoroth",NA,NA,"VII",NA,NA,154,NA,0,0,0,0,0,2,2
289,"Slaking",NA,NA,"VII",NA,NA,252,NA,3,0,0,0,0,0,3
290,"Nincada",NA,NA,"VII",NA,NA,53,NA,0,0,1,0,0,0,1
291,"Ninjask",NA,NA,"VII",NA,NA,160,NA,0,0,0,0,0,2,2
292,"Shedinja",NA,NA,"VII",NA,NA,83,NA,2,0,0,0,0,0,2
293,"Whismur",NA,NA,"VII",NA,NA,48,NA,1,0,0,0,0,0,1
294,"Loudred",NA,NA,"VII",NA,NA,126,NA,2,0,0,0,0,0,2
295,"Exploud",NA,NA,"VII",NA,NA,221,NA,3,0,0,0,0,0,3
296,"Makuhita",NA,NA,"VII",NA,NA,47,NA,1,0,0,0,0,0,1
297,"Hariyama",NA,NA,"VII",NA,NA,166,NA,2,0,0,0,0,0,2
298,"Azurill",NA,NA,"VII",NA,NA,38,NA,1,0,0,0,0,0,1
299,"Nosepass",NA,NA,"VII",NA,NA,75,NA,0,0,1,0,0,0,1
300,"Skitty",NA,NA,"VII",NA,NA,52,NA,0,0,0,0,0,1,1
301,"Delcatty",NA,NA,"VII",NA,NA,140,NA,1,0,0,0,0,1,2
302,"Sableye",NA,NA,"VII",NA,NA,133,NA,0,1,1,0,0,0,2
302,"Sableye",NA,NA,"VII","Mega","Mega Sableye",168,NA,0,1,1,0,0,0,2
303,"Mawile",NA,NA,"VII",NA,NA,133,NA,0,1,1,0,0,0,2
303,"Mawile",NA,NA,"VII","Mega","Mega Mawile",168,NA,0,1,1,0,0,0,2
304,"Aron",NA,NA,"VII",NA,NA,66,NA,0,0,1,0,0,0,1
305,"Lairon",NA,NA,"VII",NA,NA,151,NA,0,0,2,0,0,0,2
306,"Aggron",NA,NA,"VII",NA,NA,239,NA,0,0,3,0,0,0,3
306,"Aggron",NA,NA,"VII","Mega","Mega Aggron",284,NA,0,0,3,0,0,0,3
307,"Meditite",NA,NA,"VII",NA,NA,56,NA,0,0,0,0,0,1,1
308,"Medicham",NA,NA,"VII",NA,NA,144,NA,0,0,0,0,0,2,2
308,"Medicham",NA,NA,"VII","Mega","Mega Medicham",179,NA,0,0,0,0,0,2,2
309,"Electrike",NA,NA,"VII",NA,NA,59,NA,0,0,0,0,0,1,1
310,"Manectric",NA,NA,"VII",NA,NA,166,NA,0,0,0,0,0,2,2
310,"Manectric",NA,NA,"VII","Mega","Mega Manectric",201,NA,0,0,0,0,0,2,2
311,"Plusle",NA,NA,"VII",NA,NA,142,NA,0,0,0,0,0,1,1
312,"Minun",NA,NA,"VII",NA,NA,142,NA,0,0,0,0,0,1,1
313,"Volbeat",NA,NA,"VII",NA,NA,151,NA,0,0,0,0,0,1,1
314,"Illumise",NA,NA,"VII",NA,NA,151,NA,0,0,0,0,0,1,1
315,"Roselia",NA,NA,"VII",NA,NA,140,NA,0,0,0,2,0,0,2
316,"Gulpin",NA,NA,"VII",NA,NA,60,NA,1,0,0,0,0,0,1
317,"Swalot",NA,NA,"VII",NA,NA,163,NA,2,0,0,0,0,0,2
318,"Carvanha",NA,NA,"VII",NA,NA,61,NA,0,1,0,0,0,0,1
319,"Sharpedo",NA,NA,"VII",NA,NA,161,NA,0,2,0,0,0,0,2
319,"Sharpedo",NA,NA,"VII","Mega","Mega Sharpedo",196,NA,0,2,0,0,0,0,2
320,"Wailmer",NA,NA,"VII",NA,NA,80,NA,1,0,0,0,0,0,1
321,"Wailord",NA,NA,"VII",NA,NA,175,NA,2,0,0,0,0,0,2
322,"Numel",NA,NA,"VII",NA,NA,61,NA,0,0,0,1,0,0,1
323,"Camerupt",NA,NA,"VII",NA,NA,161,NA,0,1,0,1,0,0,2
323,"Camerupt",NA,NA,"VII","Mega","Mega Camerupt",196,NA,0,1,0,1,0,0,2
324,"Torkoal",NA,NA,"VII",NA,NA,165,NA,0,0,2,0,0,0,2
325,"Spoink",NA,NA,"VII",NA,NA,66,NA,0,0,0,0,1,0,1
326,"Grumpig",NA,NA,"VII",NA,NA,165,NA,0,0,0,0,2,0,2
327,"Spinda",NA,NA,"VII",NA,NA,126,NA,0,0,0,1,0,0,1
328,"Trapinch",NA,NA,"VII",NA,NA,58,NA,0,1,0,0,0,0,1
329,"Vibrava",NA,NA,"VII",NA,NA,119,NA,0,1,0,0,0,1,2
330,"Flygon",NA,NA,"VII",NA,NA,234,NA,0,1,0,0,0,2,3
331,"Cacnea",NA,NA,"VII",NA,NA,67,NA,0,0,0,1,0,0,1
332,"Cacturne",NA,NA,"VII",NA,NA,166,NA,0,1,0,1,0,0,2
333,"Swablu",NA,NA,"VII",NA,NA,62,NA,0,0,0,0,1,0,1
334,"Altaria",NA,NA,"VII",NA,NA,172,NA,0,0,0,0,2,0,2
334,"Altaria",NA,NA,"VII","Mega","Mega Altaria",207,NA,0,0,0,0,2,0,2
335,"Zangoose",NA,NA,"VII",NA,NA,160,NA,0,2,0,0,0,0,2
336,"Seviper",NA,NA,"VII",NA,NA,160,NA,0,1,0,1,0,0,2
337,"Lunatone",NA,NA,"VII",NA,NA,161,NA,0,0,0,2,0,0,2
338,"Solrock",NA,NA,"VII",NA,NA,161,NA,0,2,0,0,0,0,2
339,"Barboach",NA,NA,"VII",NA,NA,58,NA,1,0,0,0,0,0,1
340,"Whiscash",NA,NA,"VII",NA,NA,164,NA,2,0,0,0,0,0,2
341,"Corphish",NA,NA,"VII",NA,NA,62,NA,0,1,0,0,0,0,1
342,"Crawdaunt",NA,NA,"VII",NA,NA,164,NA,0,2,0,0,0,0,2
343,"Baltoy",NA,NA,"VII",NA,NA,60,NA,0,0,0,0,1,0,1
344,"Claydol",NA,NA,"VII",NA,NA,175,NA,0,0,0,0,2,0,2
345,"Lileep",NA,NA,"VII",NA,NA,71,NA,0,0,0,0,1,0,1
346,"Cradily",NA,NA,"VII",NA,NA,173,NA,0,0,0,0,2,0,2
347,"Anorith",NA,NA,"VII",NA,NA,71,NA,0,1,0,0,0,0,1
348,"Armaldo",NA,NA,"VII",NA,NA,173,NA,0,2,0,0,0,0,2
349,"Feebas",NA,NA,"VII",NA,NA,40,NA,0,0,0,0,0,1,1
350,"Milotic",NA,NA,"VII",NA,NA,189,NA,0,0,0,0,2,0,2
351,"Castform",NA,NA,"VII",NA,NA,147,NA,1,0,0,0,0,0,1
351,"Castform",NA,NA,"VII",NA,NA,147,NA,1,0,0,0,0,0,1
351,"Castform",NA,NA,"VII",NA,NA,147,NA,1,0,0,0,0,0,1
351,"Castform",NA,NA,"VII",NA,NA,147,NA,1,0,0,0,0,0,1
352,"Kecleon",NA,NA,"VII",NA,NA,154,NA,0,0,0,0,1,0,1
353,"Shuppet",NA,NA,"VII",NA,NA,59,NA,0,1,0,0,0,0,1
354,"Banette",NA,NA,"VII",NA,NA,159,NA,0,2,0,0,0,0,2
354,"Banette",NA,NA,"VII","Mega","Mega Banette",194,NA,0,2,0,0,0,0,2
355,"Duskull",NA,NA,"VII",NA,NA,59,NA,0,0,0,0,1,0,1
356,"Dusclops",NA,NA,"VII",NA,NA,159,NA,0,0,1,0,1,0,2
357,"Tropius",NA,NA,"VII",NA,NA,161,NA,2,0,0,0,0,0,2
358,"Chimecho",NA,NA,"VII",NA,NA,159,NA,0,0,0,1,1,0,2
359,"Absol",NA,NA,"VII",NA,NA,163,NA,0,2,0,0,0,0,2
359,"Absol",NA,NA,"VII","Mega","Mega Absol",198,NA,0,2,0,0,0,0,2
360,"Wynaut",NA,NA,"VII",NA,NA,52,NA,1,0,0,0,0,0,1
361,"Snorunt",NA,NA,"VII",NA,NA,60,NA,1,0,0,0,0,0,1
362,"Glalie",NA,NA,"VII",NA,NA,168,NA,2,0,0,0,0,0,2
362,"Glalie",NA,NA,"VII","Mega","Mega Glalie",203,NA,2,0,0,0,0,0,2
363,"Spheal",NA,NA,"VII",NA,NA,58,NA,1,0,0,0,0,0,1
364,"Sealeo",NA,NA,"VII",NA,NA,144,NA,2,0,0,0,0,0,2
365,"Walrein",NA,NA,"VII",NA,NA,239,NA,3,0,0,0,0,0,3
366,"Clamperl",NA,NA,"VII",NA,NA,69,NA,0,0,1,0,0,0,1
367,"Huntail",NA,NA,"VII",NA,NA,170,NA,0,1,1,0,0,0,2
368,"Gorebyss",NA,NA,"VII",NA,NA,170,NA,0,0,0,2,0,0,2
369,"Relicanth",NA,NA,"VII",NA,NA,170,NA,1,0,1,0,0,0,2
370,"Luvdisc",NA,NA,"VII",NA,NA,116,NA,0,0,0,0,0,1,1
371,"Bagon",NA,NA,"VII",NA,NA,60,NA,0,1,0,0,0,0,1
372,"Shelgon",NA,NA,"VII",NA,NA,147,NA,0,0,2,0,0,0,2
373,"Salamence",NA,NA,"VII",NA,NA,270,NA,0,3,0,0,0,0,3
373,"Salamence",NA,NA,"VII","Mega","Mega Salamence",315,NA,0,3,0,0,0,0,3
374,"Beldum",NA,NA,"VII",NA,NA,60,NA,0,0,1,0,0,0,1
375,"Metang",NA,NA,"VII",NA,NA,147,NA,0,0,2,0,0,0,2
376,"Metagross",NA,NA,"VII",NA,NA,270,NA,0,0,3,0,0,0,3
376,"Metagross",NA,NA,"VII","Mega","Mega Metagross",315,NA,0,0,3,0,0,0,3
377,"Regirock",NA,NA,"VII",NA,NA,261,NA,0,0,3,0,0,0,3
378,"Regice",NA,NA,"VII",NA,NA,261,NA,0,0,0,0,3,0,3
379,"Registeel",NA,NA,"VII",NA,NA,261,NA,0,0,2,0,1,0,3
380,"Latias",NA,NA,"VII",NA,NA,270,NA,0,0,0,0,3,0,3
380,"Latias",NA,NA,"VII","Mega","Mega Latias",315,NA,0,0,0,0,3,0,3
381,"Latios",NA,NA,"VII",NA,NA,270,NA,0,0,0,3,0,0,3
381,"Latios",NA,NA,"VII","Mega","Mega Latios",315,NA,0,0,0,3,0,0,3
382,"Kyogre",NA,NA,"VII",NA,NA,302,NA,0,0,0,3,0,0,3
382,"Kyogre",NA,NA,"VII","Primal","Primal Reversion",347,NA,0,0,0,3,0,0,3
383,"Groudon",NA,NA,"VII",NA,NA,302,NA,0,3,0,0,0,0,3
383,"Groudon",NA,NA,"VII","Primal","Primal Reversion",347,NA,0,3,0,0,0,0,3
384,"Rayquaza",NA,NA,"VII",NA,NA,306,NA,0,2,0,1,0,0,3
384,"Rayquaza",NA,NA,"VII","Mega","Mega Rayquaza",351,NA,0,2,0,1,0,0,3
385,"Jirachi",NA,NA,"VII",NA,NA,270,NA,3,0,0,0,0,0,3
386,"Deoxys","Normal Forme",NA,"VII",NA,NA,270,NA,0,1,0,1,0,1,3
386,"Deoxys","Normal Forme",NA,"VII",NA,NA,270,NA,0,1,0,1,0,1,3
386,"Deoxys","Normal Forme",NA,"VII",NA,NA,270,NA,0,1,0,1,0,1,3
386,"Deoxys","Normal Forme",NA,"VII",NA,NA,270,NA,0,1,0,1,0,1,3
386,"Deoxys","Attack Forme",NA,"VII",NA,NA,270,NA,0,2,0,1,0,0,3
386,"Deoxys","Attack Forme",NA,"VII",NA,NA,270,NA,0,2,0,1,0,0,3
386,"Deoxys","Attack Forme",NA,"VII",NA,NA,270,NA,0,2,0,1,0,0,3
386,"Deoxys","Attack Forme",NA,"VII",NA,NA,270,NA,0,2,0,1,0,0,3
386,"Deoxys","Defense Forme",NA,"VII",NA,NA,270,NA,0,0,2,0,1,0,3
